X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.30572093,45.01773639,20825869,20-089445,2020/04/05 19:55:43+00,Domestic Abuse-In Progress ,Yes,MALPUN  ,No,2,PARENT/GRDN                                            ,1,Bodily Force,Takedown,Black,Female,34,Tensed                                                                         ,4,Folwell
-93.30572093,45.01773639,20826572,20-089445,2020/04/05 19:55:43+00,Domestic Abuse-In Progress ,Yes,MALPUN  ,No,1,PARENT/GRDN                                            ,1,Bodily Force,Takedown,Black,Female,34,Tensed                                                                         ,4,Folwell
-93.30572093,45.01773639,20828343,20-089445,2020/04/05 19:55:43+00,Domestic Abuse-In Progress ,Yes,MALPUN  ,No,1,PARENT/GRDN                                            ,1,Bodily Force,Joint Lock,Black,Female,34,Tensed                                                                         ,4,Folwell
-93.30572093,45.01773639,20829399,20-089445,2020/04/05 19:55:43+00,Domestic Abuse-In Progress ,Yes,MALPUN  ,No,2,PARENT/GRDN                                            ,1,Bodily Force,Body Weight Pin,Black,Female,34,Tensed                                                                         ,4,Folwell
-93.30572093,45.01773639,20830305,20-089445,2020/04/05 19:55:43+00,Domestic Abuse-In Progress ,Yes,MALPUN  ,No,1,PARENT/GRDN                                            ,1,Bodily Force,Body Weight Pin,Black,Female,34,Tensed                                                                         ,4,Folwell
-93.29717201,44.99686665,20833759,20-088997,2020/04/05 05:08:36+00,Recover Vehicle ,No,STOLMV  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,26,Tensed                                                                         ,4,Near - North
-93.26258188,44.97410874,20821563,20-088988,2020/04/05 04:39:17+00,Assault in Progress ,Yes,DAMPRP  ,No,1,ARRESTEE                                               ,1,Bodily Force,Knee,Black,Male,29,Fled on Foot                                                                   ,1,Elliot Park
-93.26258188,44.97410874,20825763,20-088988,2020/04/05 04:39:17+00,Assault in Progress ,Yes,DAMPRP  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,29,Fled on Foot                                                                   ,1,Elliot Park
-93.26258188,44.97410874,20826677,20-088988,2020/04/05 04:39:17+00,Assault in Progress ,Yes,DAMPRP  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,29,Fled on Foot                                                                   ,1,Elliot Park
-93.28682309,44.99913516,20834363,20-088683,2020/04/04 20:01:07+00,Fight ,No,FORCE   ,No,1,PERSON IN CRISIS                                       ,1,Chemical Irritant,Crowd Control Mace,Black,Male,31,Verbal Non-Compliance                                                          ,4,Near - North
-93.29563736,44.99970905,20823022,20-088383,2020/04/04 13:26:21+00,Suspicious Vehicle ,No,R&C     ,No,1,ARRESTEE                                               ,1,Bodily Force,Kicks,White,Male,24,Fled on Foot                                                                   ,4,Jordan
-93.24565211,44.96975486,20822413,20-088093,2020/04/04 02:44:18+00,,No,PSSFIR  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,27,Fled in a Vehicle                                                              ,0U,Cedar Riverside
-93.24565211,44.96975486,20828360,20-088093,2020/04/04 02:44:18+00,,No,PSSFIR  ,No,2,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,27,Fled in a Vehicle                                                              ,0U,Cedar Riverside
-93.24565211,44.96975486,20833714,20-088093,2020/04/04 02:44:18+00,,No,PSSFIR  ,No,1,ARRESTEE                                               ,1,Bodily Force,Knee,Black,Male,27,Fled on Foot                                                                   ,0U,Cedar Riverside
-93.24565211,44.96975486,20833864,20-088093,2020/04/04 02:44:18+00,,No,PSSFIR  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,27,Fled on Foot                                                                   ,0U,Cedar Riverside
-93.24565211,44.96975486,20834022,20-088093,2020/04/04 02:44:18+00,,No,PSSFIR  ,No,1,ARRESTEE                                               ,1,Bodily Force,Neck Restraint: subject did not lose conciousness,Black,Male,27,Fled on Foot                                                                   ,0U,Cedar Riverside
-93.24565211,44.96975486,20834178,20-088093,2020/04/04 02:44:18+00,,No,PSSFIR  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,27,Fled in a Vehicle                                                              ,0U,Cedar Riverside
-93.29383162,44.94836051,20833647,20-086848,2020/04/02 20:10:32+00,Suspicious Person ,No,DISCON  ,No,1,Citee                                                  ,1,Bodily Force,Body Weight Pin,White,Male,43,Tensed                                                                         ,5,CARAG
-93.29383162,44.94836051,20833758,20-086848,2020/04/02 20:10:32+00,Suspicious Person ,No,DISCON  ,No,1,Citee                                                  ,1,Bodily Force,Takedown,White,Male,43,Tensed                                                                         ,5,CARAG
-93.27233484,44.97231758,20828254,20-086077,2020/04/02 04:14:31+00,Emotionally Disturb Person ,Yes,ASLT4   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Female,38,Assaulted Officer                                                              ,1,Downtown West
-93.27233484,44.97231758,20830199,20-086077,2020/04/02 04:14:31+00,Emotionally Disturb Person ,Yes,ASLT4   ,No,1,ARRESTEE                                               ,1,Bodily Force,Push Away,White,Female,38,Assaulted Officer                                                              ,1,Downtown West
-93.24741103,44.94746433,20821579,20-086062,2020/04/02 03:45:54+00,Unknown Trouble ,Yes,NARC    ,No,1,SUSPECT                                                ,1,Taser,Touch,White,Male,44,Tensed                                                                         ,3,Corcoran
-93.24741103,44.94746433,20822518,20-086062,2020/04/02 03:45:54+00,Unknown Trouble ,Yes,NARC    ,No,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,White,Male,44,Tensed                                                                         ,3,Corcoran
-93.24741103,44.94746433,20824358,20-086062,2020/04/02 03:45:54+00,Unknown Trouble ,Yes,NARC    ,No,1,SUSPECT                                                ,1,Bodily Force,Takedown,White,Male,44,Tensed                                                                         ,3,Corcoran
-93.24741103,44.94746433,20825849,20-086062,2020/04/02 03:45:54+00,Unknown Trouble ,Yes,NARC    ,No,1,SUSPECT                                                ,1,Bodily Force,Knee,White,Male,44,Tensed                                                                         ,3,Corcoran
-93.24741103,44.94746433,20834468,20-086062,2020/04/02 03:45:54+00,Unknown Trouble ,Yes,NARC    ,No,1,SUSPECT                                                ,1,Bodily Force,Punch,White,Male,44,Tensed                                                                         ,3,Corcoran
-93.26255347,44.96331865,20825743,20-085749,2020/04/01 19:48:35+00,Unwanted Person ,Yes,THREAT  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,42,Other                                                                          ,3,Ventura Village
-93.22609399,44.93595327,20824539,20-084924,2020/04/01 02:09:18+00,Unwanted Person ,Yes,TRSPAS  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,28,Verbal Non-Compliance                                                          ,3,Howe
-93.22609399,44.93595327,20825868,20-084924,2020/04/01 02:09:18+00,Unwanted Person ,Yes,TRSPAS  ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,28,Verbal Non-Compliance                                                          ,3,Howe
-93.22609399,44.93595327,20829397,20-084924,2020/04/01 02:09:18+00,Unwanted Person ,Yes,TRSPAS  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,28,Verbal Non-Compliance                                                          ,3,Howe
-93.22609399,44.93595327,20829402,20-084924,2020/04/01 02:09:18+00,Unwanted Person ,Yes,TRSPAS  ,No,1,ARRESTEE                                               ,1,Bodily Force,Push Away,Black,Male,28,Verbal Non-Compliance                                                          ,3,Howe
-93.29077991,44.93497616,20821668,20-084886,2020/04/01 01:06:24+00,Disturbance ,Yes,ASLT5   ,No,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Black,Male,82,Commission of a Crime                                                          ,5,East Harriet
-93.29077991,44.93497616,20822808,20-084886,2020/04/01 01:06:24+00,Disturbance ,Yes,ASLT5   ,No,1,SUSPECT                                                ,1,Bodily Force,Push Away,Black,Male,82,Commission of a Crime                                                          ,5,East Harriet
-93.29077991,44.93497616,20826297,20-084886,2020/04/01 01:06:24+00,Disturbance ,Yes,ASLT5   ,No,1,SUSPECT                                                ,1,Taser,Touch,Black,Male,82,Commission of a Crime                                                          ,5,East Harriet
-93.29077991,44.93497616,20826571,20-084886,2020/04/01 01:06:24+00,Disturbance ,Yes,ASLT5   ,No,1,SUSPECT                                                ,1,Bodily Force,Joint Lock,Black,Male,82,Commission of a Crime                                                          ,5,East Harriet
-93.22631456,44.93504605,20821086,20-083556,2020/03/30 19:28:46+00,Suspicious Person ,Yes,BURGD   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Female,28,Tensed                                                                         ,3,Howe
-93.22631456,44.93504605,20824357,20-083556,2020/03/30 19:28:46+00,Suspicious Person ,Yes,BURGD   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Native American,Female,28,Tensed                                                                         ,3,Howe
-93.27736013,44.97677369,20821684,20-083435,2020/03/30 17:22:19+00,Down Outside-One ,Yes,FORCE   ,No,1,SUBJECT                                                ,1,Bodily Force,Body Weight Pin,White,Male,52,Tensed                                                                         ,1,Downtown West
-93.27736013,44.97677369,20833659,20-083435,2020/03/30 17:22:19+00,Down Outside-One ,Yes,FORCE   ,No,1,SUBJECT                                                ,1,Taser,Touch,White,Male,52,Tensed                                                                         ,1,Downtown West
-93.27539625,44.98080398,20824251,20-081395,2020/03/28 01:44:01+00,Suspicious Person ,No,PRIORI  ,No,2,SUBJECT                                                ,2,Bodily Force,Body Weight Pin,Native American,Male,44,Other                                                                          ,1,Downtown West
-93.27343044,44.95006367,20821703,20-081384,2020/03/28 01:31:10+00,Fight ,Yes,WT      ,No,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Black,Male,64,Tensed                                                                         ,3,Phillips West
-93.27343044,44.95006367,20824356,20-081384,2020/03/28 01:31:10+00,Fight ,Yes,WT      ,No,1,SUSPECT                                                ,1,Bodily Force,Takedown,Black,Male,64,Tensed                                                                         ,3,Phillips West
-93.21499646,44.98673459,20820980,20-081287,2020/03/27 22:48:50+00,Emotionally Disturb Person ,Yes,CIC     ,No,4,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,21,Tensed                                                                         ,2,Como
-93.21499646,44.98673459,20821085,20-081287,2020/03/27 22:48:50+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,21,Tensed                                                                         ,2,Como
-93.21499646,44.98673459,20821597,20-081287,2020/03/27 22:48:50+00,Emotionally Disturb Person ,Yes,CIC     ,No,3,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,21,Other                                                                          ,2,Como
-93.21499646,44.98673459,20833541,20-081287,2020/03/27 22:48:50+00,Emotionally Disturb Person ,Yes,CIC     ,No,4,INVOLVED                                               ,1,Taser,Display,White,Male,21,Tensed                                                                         ,2,Como
-93.21499646,44.98673459,20833863,20-081287,2020/03/27 22:48:50+00,Emotionally Disturb Person ,Yes,CIC     ,No,2,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,21,Tensed                                                                         ,2,Como
-93.29719631,44.91323301,20821345,20-081101,2020/03/27 19:57:26+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,20,Other                                                                          ,5,Lynnhurst
-93.29719631,44.91323301,20822412,20-081101,2020/03/27 19:57:26+00,Check the Welfare ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,White,Male,20,Other                                                                          ,5,Lynnhurst
-93.29719631,44.91323301,20833553,20-081101,2020/03/27 19:57:26+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Taser,Touch,White,Male,20,Other                                                                          ,5,Lynnhurst
-93.29719631,44.91323301,20833757,20-081101,2020/03/27 19:57:26+00,Check the Welfare ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,20,Other                                                                          ,5,Lynnhurst
-93.29719631,44.91323301,20834467,20-081101,2020/03/27 19:57:26+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,White,Male,20,Other                                                                          ,5,Lynnhurst
-93.27213412,44.95553001,20821450,20-080971,2020/03/27 17:57:24+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,43,Other                                                                          ,5,Whittier
-93.27213412,44.95553001,20826219,20-080971,2020/03/27 17:57:24+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,43,Other                                                                          ,5,Whittier
-93.27213412,44.95553001,20829291,20-080971,2020/03/27 17:57:24+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,43,Other                                                                          ,5,Whittier
-93.27213412,44.95553001,20833646,20-080971,2020/03/27 17:57:24+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,43,Other                                                                          ,5,Whittier
-93.2778161,44.96938053,20824647,20-079897,2020/03/26 16:56:35+00,Emotionally Disturb Person ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,32,Tensed                                                                         ,1,Loring Park
-93.2778161,44.96938053,20826324,20-079897,2020/03/26 16:56:35+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,32,Verbal Non-Compliance                                                          ,1,Loring Park
-93.28799802,45.00861324,20824250,20-079142,2020/03/25 21:19:23+00,Traffic Law Enforcement ,No,AGGDWI  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,52,Other                                                                          ,4,Hawthorne
-93.28799802,45.00861324,20833540,20-079142,2020/03/25 21:19:23+00,Traffic Law Enforcement ,No,AGGDWI  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Native American,Male,52,Other                                                                          ,4,Hawthorne
-93.27970619,44.94383061,20824541,20-078996,2020/03/25 18:20:22+00,Domestic ,Yes,ASLT2   ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Native American,Male,28,Assaulted Officer                                                              ,5,Lyndale
-93.30470412,45.01348447,20822517,20-078884,2020/03/25 16:03:09+00,Domestic ,Yes,ASLT4   ,Yes,3,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,41,Assaulted Officer                                                              ,4,Folwell
-93.30470412,45.01348447,20822807,20-078884,2020/03/25 16:03:09+00,Domestic ,Yes,ASLT4   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,41,Assaulted Officer                                                              ,4,Folwell
-93.30470412,45.01348447,20822886,20-078884,2020/03/25 16:03:09+00,Domestic ,Yes,ASLT4   ,Yes,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,41,Assaulted Officer                                                              ,4,Folwell
-93.30470412,45.01348447,20822913,20-078884,2020/03/25 16:03:09+00,Domestic ,Yes,ASLT4   ,Yes,4,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,41,Assaulted Officer                                                              ,4,Folwell
-93.30470412,45.01348447,20830566,20-078884,2020/03/25 16:03:09+00,Domestic ,Yes,ASLT4   ,Yes,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,41,Assaulted Officer                                                              ,4,Folwell
-93.30470412,45.01348447,20833916,20-078884,2020/03/25 16:03:09+00,Domestic ,Yes,ASLT4   ,Yes,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,41,Assaulted Officer                                                              ,4,Folwell
-93.30470412,45.01348447,20834283,20-078884,2020/03/25 16:03:09+00,Domestic ,Yes,ASLT4   ,Yes,3,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,41,Assaulted Officer                                                              ,4,Folwell
-93.30730703,44.98073056,20834177,20-078233,2020/03/24 20:42:27+00,Suspicious Person ,No,THEFT   ,No,1,Citee                                                  ,2,Taser,Firing Darts,Black,Male,14,Fled on Foot                                                                   ,4,Harrison
-93.28411702,44.99912917,20820979,20-077088,2020/03/23 16:11:57+00,,No,AOA     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,39,Tensed                                                                         ,0M,Hawthorne
-93.28411702,44.99912917,20826218,20-077088,2020/03/23 16:11:57+00,,No,AOA     ,No,1,PERSON IN CRISIS                                       ,1,Maximal Restraint Technique,Side Recovery Position,White,Male,39,Tensed                                                                         ,0M,Hawthorne
-93.27342211,44.97543284,20821702,20-077062,2020/03/23 15:38:35+00,Drunk/Intoxicated Person ,Yes,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,38,Other                                                                          ,1,Downtown West
-93.27342211,44.97543284,20822831,20-077062,2020/03/23 15:38:35+00,Drunk/Intoxicated Person ,Yes,OBSTRU  ,No,2,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,38,Other                                                                          ,1,Downtown West
-93.27342211,44.97543284,20825397,20-077062,2020/03/23 15:38:35+00,Drunk/Intoxicated Person ,Yes,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,38,Other                                                                          ,1,Downtown West
-93.27342211,44.97543284,20833658,20-077062,2020/03/23 15:38:35+00,Drunk/Intoxicated Person ,Yes,OBSTRU  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,38,Fled on Foot                                                                   ,1,Downtown West
-93.27342211,44.97543284,20834361,20-077062,2020/03/23 15:38:35+00,Drunk/Intoxicated Person ,Yes,OBSTRU  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,38,Fled on Foot                                                                   ,1,Downtown West
-93.27023037,44.97929512,20821084,20-076286,2020/03/22 15:04:11+00,Disturbance ,Yes,DISCON  ,No,2,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,26,Verbal Non-Compliance                                                          ,1,Downtown West
-93.27023037,44.97929512,20822912,20-076286,2020/03/22 15:04:11+00,Disturbance ,Yes,DISCON  ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,26,Tensed                                                                         ,1,Downtown West
-93.25610882,44.9639319,20821578,20-075793,2020/03/21 22:31:47+00,Unknown Trouble ,Yes,DASLT5  ,No,1,SUSPECT                                                ,1,Bodily Force,Takedown,Black,Male,24,Fled on Foot                                                                   ,3,Ventura Village
-93.25610882,44.9639319,20825502,20-075793,2020/03/21 22:31:47+00,Unknown Trouble ,Yes,DASLT5  ,No,2,SUSPECT                                                ,1,Bodily Force,Joint Lock,Black,Male,24,Fled on Foot                                                                   ,3,Ventura Village
-93.25610882,44.9639319,20828132,20-075793,2020/03/21 22:31:47+00,Unknown Trouble ,Yes,DASLT5  ,No,2,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Black,Male,24,Fled on Foot                                                                   ,3,Ventura Village
-93.25610882,44.9639319,20829396,20-075793,2020/03/21 22:31:47+00,Unknown Trouble ,Yes,DASLT5  ,No,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Black,Male,24,Fled on Foot                                                                   ,3,Ventura Village
-93.23947859,44.94836879,20825396,20-075473,2020/03/21 16:36:55+00,Recover Vehicle ,No,FLEEFT  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Unknown,Male,35,Fled on Foot                                                                   ,3,East Phillips
-93.23947859,44.94836879,20830671,20-075473,2020/03/21 16:36:55+00,Recover Vehicle ,No,FLEEFT  ,No,1,ARRESTEE                                               ,1,Bodily Force,Punch,Unknown,Male,35,Fled on Foot                                                                   ,3,East Phillips
-93.28493802,45.00896448,20826191,20-075184,2020/03/21 08:32:48+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,15,Tensed                                                                         ,4,Hawthorne
-93.28493802,45.00896448,20834282,20-075184,2020/03/21 08:32:48+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,15,Tensed                                                                         ,4,Hawthorne
-93.28132162,44.95284396,20821562,20-074987,2020/03/21 00:02:46+00,Neighbor Trouble ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,31,Other                                                                          ,5,Whittier
-93.28132162,44.95284396,20822806,20-074987,2020/03/21 00:02:46+00,Neighbor Trouble ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,31,Other                                                                          ,5,Whittier
-93.28132162,44.95284396,20824644,20-074987,2020/03/21 00:02:46+00,Neighbor Trouble ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,White,Male,31,Other                                                                          ,5,Whittier
-93.28493554,45.01398311,20824355,20-074731,2020/03/20 19:07:47+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,51,Tensed                                                                         ,4,McKinley
-93.28493554,45.01398311,20833552,20-074731,2020/03/20 19:07:47+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,2,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,51,Tensed                                                                         ,4,McKinley
-93.28493554,45.01398311,20833645,20-074731,2020/03/20 19:07:47+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,51,Tensed                                                                         ,4,McKinley
-93.27342211,44.97543284,20831986,20-074645,2020/03/20 17:45:10+00,Disturbance ,No,DISCON  ,No,1,Citee                                                  ,1,Bodily Force,Takedown,Black,Male,31,Other                                                                          ,1,Downtown West
-93.27342211,44.97543284,20833539,20-074645,2020/03/20 17:45:10+00,Disturbance ,No,DISCON  ,No,1,Citee                                                  ,1,Bodily Force,Punch,Black,Male,31,Other                                                                          ,1,Downtown West
-93.29181556,44.99914804,20824538,20-074519,2020/03/20 15:05:19+00,Traffic Law Enforcement ,No,WT      ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,19,Fled on Foot                                                                   ,4,Near - North
-93.29181556,44.99914804,20829290,20-074519,2020/03/20 15:05:19+00,Traffic Law Enforcement ,No,WT      ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,19,Fled on Foot                                                                   ,4,Near - North
-93.20946973,44.90901258,20829296,20-074191,2020/03/20 06:16:27+00,Auto Theft ,No,AUTOTH  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Unknown,Male,18,Commission of a Crime                                                          ,3,Minnehaha
-93.20946973,44.90901258,20833631,20-074191,2020/03/20 06:16:27+00,Auto Theft ,No,AUTOTH  ,No,1,ARRESTEE                                               ,1,Bodily Force,Punch,Unknown,Male,18,Commission of a Crime                                                          ,3,Minnehaha
-93.26616592,45.00799672,20821683,20-073806,2020/03/19 19:00:56+00,Disturbance ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,27,Commission of a Crime                                                          ,2,Bottineau
-93.26616592,45.00799672,20826296,20-073806,2020/03/19 19:00:56+00,Disturbance ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,27,Other                                                                          ,2,Bottineau
-93.26475018,44.97371229,20821344,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.26475018,44.97371229,20824643,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,2,ARRESTEE                                               ,1,Taser,Touch,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.26475018,44.97371229,20825848,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,3,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.26475018,44.97371229,20829395,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,3,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.26475018,44.97371229,20833644,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.26475018,44.97371229,20833862,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,3,ARRESTEE                                               ,1,Bodily Force,Punch,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.26475018,44.97371229,20834021,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,3,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.26475018,44.97371229,20835484,20-072988,2020/03/18 21:42:18+00,Fight ,Yes,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Slap,White,Male,30,Assaulted Officer                                                              ,1,Elliot Park
-93.28615427,44.99714828,20824537,20-072524,2020/03/18 12:54:47+00,Suspicious Vehicle ,No,FLEE    ,No,1,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Black,Male,17,Fled in a Vehicle                                                              ,4,Near - North
-93.28615427,44.99714828,20834176,20-072524,2020/03/18 12:54:47+00,Suspicious Vehicle ,No,FLEE    ,No,1,ARRESTEE                                               ,2,Bodily Force,Takedown,Black,Male,17,Fled in a Vehicle                                                              ,4,Near - North
-93.27249909,44.97962594,20834466,20-071409,2020/03/17 10:59:38+00,Unknown Trouble ,Yes,TFPER   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,28,Commission of a Crime                                                          ,1,Downtown West
-93.29563736,44.99970905,20833657,20-069562,2020/03/15 10:55:50+00,Disturbance ,No,FINFO   ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Male,25,Other                                                                          ,4,Jordan
-93.26910895,44.97622405,20828253,20-069441,2020/03/15 03:38:51+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,39,Fled on Foot                                                                   ,1,Downtown West
-93.26910895,44.97622405,20829401,20-069441,2020/03/15 03:38:51+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,White,Male,39,Fled on Foot                                                                   ,1,Downtown West
-93.27249909,44.97962594,20821561,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,26,Other                                                                          ,1,Downtown West
-93.27249909,44.97962594,20821667,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,Yes,3,ARRESTEE                                               ,2,Maximal Restraint Technique,Side Recovery Position,Black,Male,24,Verbal Non-Compliance                                                          ,1,Downtown West
-93.27249909,44.97962594,20822175,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Tensed                                                                         ,1,Downtown West
